enroll [ɪnróʊl],（〜に）入学［入会］する〈in〉，を登録する [= register]
engulf [ɪngʌ́lf],を飲み込む [= swallow up]
engender [ɪndʒéndər],"を生み出す [= cause, generate, give rise to, produce]"
ensue [ɪnsjúː],"結果として起こる [= follow (immediately), come after]"
enforce [ɪnfɔ́ːrs],（法律などを）執行する [= dispense]
stagger [stǽgər],"よろめく [= totter, waver]，（勤務時間などを）ずらす"
waver [wéɪvər],（信念などの点で）心が揺らぐ [= vacillate]〈in〉，動揺する
exasperate [ɪgzǽspərèɪt],"を憤慨させる [= infuriate, irritate]"
resent [rɪzént],に憤る [= show indignation at]，を恨みに思う [= have a grudge against]
surmount [sərmáʊnt],"に打ち勝つ [= overcome, get the better of]"
surpass [sərpǽs],"を上回る [= exceed, excel, transcend]"
impair [ɪmpéər],"を損なう [= deteriorate, make worse]"
jeopardize [dʒépərdàɪz],"を危険に陥れる [= risk, imperil]"
mar [mɑːr],"を損なう [= damage, disfigure, spoil, impair]"
mortify [mɔ́ːrtəfài],に恥をかかせる [= embarrass]
humiliate [hjumílièɪt],"に恥をかかせる [= degrade, mortify]"
proclaim [proʊkléɪm],を宣言する，を公表する
profess [prəfés],（〜であると）自称する〈to do〉
scatter [skǽtər],"散り散りになる [= disperse]，をまき散らす [= sprinkle, spread]"
congregate [kɑ́(ː)ngrɪgèɪt],"集まる [= gather, assemble]"
allocate [ǽləkèɪt],を（〜に）配分する〈to〉[= allot]
synthesize [sɪ́nθəsàɪz],を統合する（⇔analyze 分解する）
pledge [pledʒ],を誓約する [= promise solemnly]
waive [weɪv],"（権利などを）放棄する [= relinquish, forgo]"
assimilate [əsɪ́mɪlèɪt],（〜に）同化する〈into〉，を吸収する [= absorb]
merge [məːrdʒ],"合併する，を合併する [= unite, combine]"
censure [sénʃər],"を（〜のことで）非難する〈for〉[= criticize, blame]"
supplant [səplǽnt],"の地位を奪い取る [= replace, supersede]"
stabilize [stéɪbəlàɪz],を安定させる
intrigue [ɪntríːg],（〜と）共謀する〈with〉，陰謀を企てる [= conspire]
penetrate [pénətrèɪt],に侵入する，を貫通する
probe [proʊb],を厳密に調査する [= investigate]，を精査する [= explore thoroughly]
abuse [əbjúːz],を悪用する [= misuse]，濫用する
poach [poʊtʃ],を密猟する，を侵害する [= intrude into]
cease [siːs],を終える，終わる [= come to an end]
circulate [sə́ːrkjulèɪt],広がる [= spread]
claim [kleɪm],を主張する
ratify [rǽtəfài],を批准する
forfeit [fɔ́ːrfɪt],を失う，を没収される
implicate [ɪ́mplɪkèɪt],を（犯罪などに）巻き込む [= involve]，を意味する [= imply]
perpetrate [pə́ːrpətrèɪt],（犯罪・過失などを）犯す [= commit]
monopolize [mənɑ́(ː)pəlàɪz],を独占する [= dominate]
smuggle [smʌ́gl],を密輸する [= carry illicitly]
expire [ɪkspáɪər],満期になる，終了する [= terminate]，死ぬ [= pass away]
compile [kəmpáɪl],（書物などを）編集する [= edit]
hatch [hætʃ],卵が孵化する [= incubate]
hibernate [háɪbərnèɪt],冬眠する
metabolize [mətǽbəlàɪz],を新陳代謝する
reap [riːp],を刈り取る [= harvest]
saturate [sǽtʃərèɪt],を飽和状態にする，を完全に浸す
inoculate [ɪnɑ́(ː)kjulèɪt],に（〜の）予防接種をする [= vaccinate]〈against〉
evolve [ɪvɑ́(ː)lv],（〜から）進化する [= develop]〈from〉
inject [ɪndʒékt],を（〜に）注射する，を（〜に）注入する〈into〉
erupt [ɪrʌ́pt],"噴火する，（感情が）爆発する [= blow up, explode]，（戦争が）勃発する [= break out]"
wriggle [rɪ́gl],体をくねらせる
guzzle [gʌ́zl],をがぶがぶ飲む，をがつがつ食べる [= devour]
nudge [nʌdʒ],を（肘で）そっとつつく
sprawl [sprɔːl],手足を伸ばして寝そべる [= stretch out]
jiggle [dʒɪ́gl],を小刻みに動かす [= shake]
dangle [dǽŋgl],"を（〜の前に）ぶら下げる〈before, in front of〉"
invert [ɪnvə́ːrt],を逆さにする [= turn over]
fumble [fʌ́mbl],手探りする
quiver [kwívər],"震える [= tremble, quake, shiver]"
assault [əsɔ́(ː)lt],"に暴行する [= abuse, molest]，を攻撃する [= attack, assail]"
bombard [bɑ(ː)mbɑ́ːrd],に（質問などを）浴びせる〈with〉
incapacitate [ìnkəpǽsɪtèɪt],を無力化する
devastate [dévəstèɪt],を破壊する [= destroy]
excel [ɪksél],（〜において）優れている，（〜において）に勝る [= surpass]〈in〉
esteem [ɪstíːm],"を尊敬する，を高く評価する [= respect, adore, venerate, worship]"
overrun [òʊvərʌ́n],にはびこる，にあふれる，を侵略する [= infest]
simulate [sɪ́mjulèɪt],"を模擬実験する，のふりをする [= counterfeit, feign, pretend]"
collaborate [kəlǽbərèɪt],（〜と）協力する〈with〉
commence [kəméns],"始まる [= begin, start]"
provoke [prəvóʊk],"を挑発する [= incite, stimulate]，をいらだたせる [= irritate, annoy, anger]"
evaporate [ɪvǽpərèɪt],"消滅する [= disappear, vanish]，蒸発する"
amplify [ǽmplɪfài],を詳述する，を増幅する
scrutinize [skrúːtənàɪz],を綿密に調べる [= examine minutely]
submerge [səbmə́ːrdʒ],潜水する，を水中に沈める
permeate [pə́ːrmièɪt],"に広まる [= pervade, spread through]，に浸透する [= penetrate]"
affix [əfɪ́ks],を（〜に）取り付ける，を（〜に）添付する，を（〜に）書き添える [= attach]〈to〉
discern [dɪsə́ːrn],（…ということ）がわかる〈that〉，を見分ける
coax [koʊks],"をなだめて〜させる [= persuade, entice]〈into〉"
denote [dɪnóʊt],"（記号などが）を示す [= indicate, mark]（⇔connote ほのめかす）"
exemplify [ɪgzémplɪfài],を例証する [= illustrate]
harness [hɑ́ːrnɪs],（自然の力）を利用する，（馬に）馬具を付ける
chafe [tʃeɪf],"（〜に）いらだつ [= irritate]〈at, under〉，を擦りむく [= scrape]"
loom [luːm],ぼんやり現れる [= appear dimly]
rumble [rʌ́mbl],ごろごろと鳴る
snare [sneər],"をわなに掛ける [= trap, wile]"
steer [stɪər],"を導く，の舵を取る [= direct, guide]"
evoke [ɪvóʊk],"を呼び起こす [= draw forth, conjure up]"
dub [dʌb],（いくつかの録音を）合成する，（音・映像を）複製する，を（別の言語に）吹き替える
grapple [grǽpl],（〜と）真剣に取り組む〈with〉[= struggle]
exert [ɪgzə́ːrt],を行使する，を働かせる [= exercise]
grumble [grʌ́mbl],文句を言う [= complain]〈about〉
hover [hʌ́vər],空中に停止する [= float]
precede [prɪsíːd],に先んじる [= come before]（⇔follow），より重要な位置にいる
reside [rɪzáɪd],住む [= live in]
specify [spésəfài],を具体的に述べる [= state]
topple [tɑ́(ː)pl],バランスが崩れて倒れる [= overbalance]
usher [ʌ́ʃər],を（〜へ）案内する〈to〉[= escort]
withhold [wɪðhóʊld],を与えない，抑える，差し控える [= keep back]
shatter [ʃǽtər],を粉砕する [= break into pieces]，（健康などを）害する
dice [daɪs],をさいの目に切る
garble [gɑ́ːrbl],を文字化けさせる
flourish [flə́ːrɪʃ],栄える [= thrive]
dart [dɑːrt],突進する
diversify [dəvə́ːrsɪfài],を多様化する
rationale [ræ̀ʃənǽl],理論的根拠
restraint [rɪstréɪnt],抑制 [= constraint]，遠慮
stem [stem],茎 [= stalk]，幹 [= trunk]，船首（⇔stern）
gorge [gɔːrdʒ],（渓流の流れる）渓谷，小峡谷
zest [zest],"熱意，興味，痛快味 [= relish, gusto, piquancy]"
complex [kɑ́(ː)mpleks],集合体，強迫観念
artifact [ɑ́ːrtɪfæ̀kt],工芸品 [= craftwork]
reversal [rɪvə́ːrsəl],"逆転，転換 [= turnaround, turnover]"
altruism [ǽltruìzm],利他主義，利他心 [= regard for others]
mimicry [mɪ́mɪkri],物まね [= imitation]
coincidence [koʊɪ́nsɪdəns],偶然の一致 [= concurrence]
oversight [óʊvərsàɪt],見落とし，監督，管理 [= supervision]
privilege [prɪ́vəlɪdʒ],特典，特権
liaison [líːəzɑ̀(ː)n],"連絡 [= connection, contact]，連絡係，密通 [= illicit love affair]"
assessment [əsésmənt],"査定，評価 [= appraisal, rating]"
bias [báɪəs],えこひいき [= partiality]，先入観 [= prejudice]，傾向 [= tendency]
incidence [ɪ́nsɪdəns],発生率 [= degree of occurrence]，影響の範囲 [= extent of influence]
amity [ǽməti],友好 [= friendship]（⇔enmity 敵意）
pageant [pǽdʒənt],華麗な行列 [= splendid procession]，山車
paragon [pǽrəgɑ̀(ː)n],模範 [= perfect example]
parameter [pərǽmətər],限界 [= limit]
patronage [péɪtrənɪdʒ],"後援 [= backing, support]"
erudition [èrjudɪ́ʃən],博学 [= extensive knowledge]
expertise [èkspərtíːz],専門知識［技術］ [= specialist knowledge]
affiliation [əfìliéɪʃən],"協力関係，併合，提携 [= association, cooperation]"
platitude [plǽtətjùːd],ありきたりの決まり文句 [= overworked saying]
tinge [tɪndʒ],かすかな意味合い
travesty [trǽvəsti],まがい物 [= poor imitation]
abundance [əbʌ́ndəns],豊富 [= plentifulness]
metaphor [métəfɔ̀(ː)r],隠喩 [= application of a different term to a thing]（⇔simile 直喩）
infirmity [ɪnfə́ːrməti],病気 [= sickness]，欠点
deficiency [dɪfɪ́ʃənsi],不足 [= shortage]，不完全（性） [= incompleteness]
hygiene [háɪdʒiːn],衛生管理，清潔 [= cleanliness]
antibiotic [æ̀ntɪbaɪɑ́(ː)tɪk],抗生物質 [= chemical substances that are used in treating infectious diseases]
tantrum [tǽntrəm],かんしゃく，不機嫌
cramp [kræmp],（筋肉の）痙攣，生理痛
spasm [spǽzm],（筋肉の）ひきつり [= cramp]
tumor [tjúːmər],腫瘍
diagnosis [dàɪəgnóʊsɪs],診断
qualm [kwɑːm],"（〜に対する）良心の呵責 [= compunction]，（〜に対する）不安 [= misgiving, uneasiness]〈about〉"
enzyme [énzaɪm],酵素 [= chemical ferment]
graft [græft],移植 [= transplant]
mutation [mjuːtéɪʃən],変異型 [= transformation]
microbe [máɪkroʊb],病原菌 [= germ]，微生物 [= microorganism]
epicenter [épɪsèntər],震源地，核心
coma [kóʊmə],昏睡 [= trance]
paralysis [pərǽləsɪs],麻痺
parasite [pǽrəsàɪt],寄生生物，居候 [= sponger]
autopsy [ɔ́ːtɑ̀(ː)psi],検死 [= postmortem]
incubator [ɪ́nkjubèɪtər],保育器，起業支援者
hypnosis [hɪpnóʊsɪs],催眠術 [= mesmerism]
limb [lɪm],"手足 [= arm, leg]"
delusion [dɪlúːʒən],妄想 [= mistaken belief]，錯覚
deprivation [dèprɪvéɪʃən],"（必需品の）欠如 [= poverty, destitution]，（特権などの）剥奪"
disposal [dɪspóʊzəl],処分 [= discarding]
dissolution [dìsəlúːʃən],解体，分解 [= disintegration]，（議会などの）解散
disgust [dɪsgʌ́st],嫌悪 [= revulsion]
deference [défərəns],敬意 [= respect]，服従 [= obedience]
diversion [dəvə́ːrʒən],迂回路 [= detour]，転換
detour [dɪtúər],回り道，迂回
thesis [θíːsɪs],論文 [= dissertation]，論題 [= proposition]
discourse [dɪskɔ́ːrs],"講演 [= lecture]，論文 [= treatise, dissertation]，会話 [= conversation]"
dissertation [dìsərtéɪʃən],論文 [= thesis]
inception [ɪnsépʃən],"初め，開始 [= start, commencement]"
advent [ǽdvènt],"出現，到来 [= arrival, coming]"
yardstick [jɑ́ːrdstìk],"基準，尺度 [= criterion, standard]"
criterion [kraɪtíəriən],"基準，標準 [= standard, yardstick]"
expenditure [ɪkspéndɪtʃər],支出，消費
proceeds [próʊsiːdz],収益 [= profits]，収入 [= income]
premium [príːmiəm],報奨金 [= reward]，保険料 [= payment for insurance]
utility [jutíləti],（電気・ガス・水道などの）公益事業，有用性
balance [bǽləns],残高 [= remainder]
dividend [dívɪdènd],（株の）配当金
surplus [sə́ːrplʌs],黒字 [= favorable balance]（⇔deficit）
deficit [défəsɪt],赤字 [= unfavorable balance]（⇔surplus）
deduction [dɪdʌ́kʃən],控除（額），差し引き [= recoupment]，推論 [= reasoning]，演繹法（⇔induction 帰納法）
dues [djuːz],会費 [= fee]
insinuation [ɪnsɪnjuéɪʃən],ほのめかし [= hint]，当てこすり
innuendo [ìnjuéndoʊ],"暗示 [= insinuation, implication]"
connotation [kɑ̀(ː)nətéɪʃən],言外の意味 [= hidden meaning]
craze [kreɪz],熱狂的な流行 [= vogue]
fad [fæd],一時的流行 [= temporary fashion]
infusion [ɪnfjúːʒən],注入
intake [ɪ́ntèɪk],入学者数，摂取
archaeologist [ɑ̀ːrkiɑ́(ː)lədʒɪst],考古学者
counterfeiter [káʊntərfìtər],偽造者
mediator [míːdièɪtər],"仲裁者 [= intercessor, advocate]"
debtor [détər],債務者 [= borrower]（⇔creditor）
outcast [áʊtkæ̀st],追放された人，浮浪者
upstart [ʌ́pstɑ̀ːrt],成り上がり者，成金 [= parvenu]
bigot [bígət],排他的な人
proprietor [prəpráɪətər],所有者 [= owner]
beneficiary [bènɪfíʃièri],恩恵を受ける人 [= one who receives benefit]
warden [wɔ́ːrdən],監督者 [= superintendent]
matrimony [mǽtrəmòʊni],結婚 [= marriage]（⇔divorce）
spouse [spaʊs],"配偶者 [= partner in life, one joined in wedlock]"
naturalization [nætʃərəlaɪzéɪʃən],帰化すること [= acquiring citizenship]
infancy [ɪ́nfənsi],初期段階 [= early stage]，幼児期
lineage [líniɪdʒ],家系 [= house]，血統 [= ancestry]
condolence [kəndóʊləns],お悔やみ，弔辞 [= funeral oration]，哀悼
leftover [léftòʊvər],"（食事の）残り物 [= remainder, uneaten food]"
amenity [əmíːnəti],快適さ [= pleasantness]，生活を快適にするもの
keepsake [kíːpsèɪk],記念品 [= memento]
thrift [θrɪft],倹約 [= economy]
subsistence [səbsístəns],"生計 [= livelihood]，生存 [= existence, being]，（最低必要な）生活手段"
habitat [hǽbɪtæ̀t],生息環境，居住地
inhabitant [ɪnhǽbətənt],住民 [= resident]
foliage [fóʊlɪɪdʒ],木の葉 [= leafage]
fertility [fə(ː)rtíləti],豊かさ [= richness]，肥沃 [= fecundity]，出生率
ebb [eb],衰退，減退，引き潮
primate [práɪmeɪt],"霊長類 [= highest class of animals, including man, apes and monkeys]"
pesticide [péstɪsàɪd],殺虫剤 [= chemical substance to kill insects]
famine [fǽmɪn],"飢饉 [= hunger, food shortage]"
irrigation [ìrɪgéɪʃən],灌漑，水を引くこと
palate [pǽlət],味覚 [= sense of taste]，好み [= liking]
guise [gaɪz],見せかけ，外見
pretense [prí:tens],ふり [= guise]
morsel [mɔ́ːrsəl],一口 [= mouthful]，わずか
ratio [réɪʃiòʊ],割合 [= proportion]
modicum [mɑ́(ː)dɪkəm],"少量 [= bit, small quantity]"
intervention [ìntərvénʃən],介入 [= intercession]
collision [kəlɪ́ʒən],衝突 [= crash]
agenda [ədʒéndə],協議事項（リスト） [= a list of things to be dealt with at a meeting]
elevation [èlɪvéɪʃən],昇進 [= promotion]，高度
entrepreneur [ɑ̀ːntrəprənə́ːr],起業家
luminary [lúːmənèri],権威者 [= authority]，天体
monopoly [mənɑ́(ː)pəli],独占（権），専売（権）
stake [steɪk],株 [= stock]，投資，利害関係
coverage [kʌ́vərɪdʒ],報道，取材範囲
hallmark [hɔ́ːlmɑ̀ːrk],特質 [= feature]，品質証明 [= authenticity]
remuneration [rɪmjùːnəréɪʃən],"報酬 [= reward, recompense, compensation]，給料 [= pay, salary]"
confiscation [kɑ̀(ː)nfɪskéɪʃən],"没収 [= forfeit, expropriation]"
conspiracy [kənspírəsi],共謀 [= collusion]，陰謀 [= plot]
asset [ǽsèt],資産 [= resources]，長所 [= strong point]
commitment [kəmítmənt],責任 [= responsibility]，献身 [= devotion]
inauguration [ɪnɔ̀ːgjəréɪʃən],就任（式），開始 [= commencement]
bankruptcy [bǽŋkrʌptsi],倒産
embargo [ɪmbɑ́ːrgoʊ],輸出入禁止，出入港禁止命令，禁止 [= prohibition]
rundown [rʌ́ndàʊn],"概要（報告） [= summary, briefing, synopsis]，漸減"
debit [débət],（銀行口座の）引き落とし，（帳簿の）借方
bribery [bráɪbəri],贈収賄
transaction [trænsǽkʃən],取引 [= deal]
imposition [ìmpəzɪ́ʃən],課税 [= levy]，負担 [= burden]
loophole [lúːphòʊl],（法律などの）抜け穴
bibliography [bìbliɑ́(ː)grəfi],参考文献，出版目録
caricature [kǽrɪkətʃʊ̀ər],（人物の）風刺漫画 [= sarcastic cartoon]
chronicle [krɑ́(ː)nɪkl],年代記，物語 [= narrative]
specter [spéktər],恐怖，幽霊 [= ghost]
apparition [æ̀pərɪ́ʃən],"幽霊 [= specter, ghost]，突然の出現"
stowage [stóʊɪdʒ],保管場所 [= deposit]
repository [rɪpɑ́(ː)zətɔ̀ːri],保管場所，倉庫 [= warehouse]
gradient [gréɪdiənt],傾斜，坂 [= slope]，勾配
hemisphere [hémɪsfìər],半球
attic [ǽtɪk],屋根裏部屋 [= loft]
cove [koʊv],入り江 [= inlet]
pasture [pǽstʃər],牧草地 [= meadow]
auditorium [ɔ̀ːdɪtɔ́ːriəm],公会堂 [= public hall]
niche [nɪtʃ],適した地位［職業］，すき間産業（ニッチ）
attribute [ǽtrɪbjùːt],特質，属性 [= attribution]
trait [treɪt],資質 [= characteristic]
disposition [dìspəzɪ́ʃən],気質 [= inclination]，傾向 [= tendency]
idiosyncrasy [ìdiəsɪ́ŋkrəsi],（個人的）特異性 [= personal peculiarity]，特質
temperament [témpərəmənt],気質 [= natural disposition]，激しい気性
proclivity [proʊklɪ́vəti],"傾向 [= inclination, propensity, tendency]"
compassion [kəmpǽʃən],"哀れみ [= pity, mercy]，同情 [= sympathy]"
complacency [kəmpléɪsənsi],自己満足，ひとりよがり [= self-satisfaction]
composure [kəmpóʊʒər],平静，沈着
compunction [kəmpʌ́ŋkʃən],やましさ [= scruple]，良心の呵責 [= twinge of conscience]
compliance [kəmpláɪəns],遵守 [= observance]
ambivalence [æmbívələns],ためらう気持ち [= hesitation]，相反する感情 [= dilemma]
obscurity [əbskjʊ́ərəti],世に知られていないこと
boon [buːn],"恩恵 [= benefit, blessing, favor]"
bounty [báʊnti],"恵み深さ，寛大 [= generosity, liberality]，助成金"
perseverance [pə̀ːrsəvíərəns],不屈（の努力），忍耐 [= patience]
affability [æ̀fəbɪ́ləti],愛想の良さ [= friendliness]
magnetism [mǽgnətìzm],人を引き付ける力 [= attractiveness]
lure [ljʊər],おとり [= decoy]，ルアー，魅力 [= enticement]
enticement [ɪntáɪsmənt],誘惑するもの [= allurement]，魅力 [= attraction]
captivation [kæ̀ptɪvéɪʃən],"魅力，魅惑 [= charm, fascination, enchantment]"
hunch [hʌntʃ],直感，予感
whim [wɪm],"思いつき [= caprice, fancy]"
credulity [krɪdjúːləti],だまされやすいこと [= gullibility]
alacrity [əlǽkrəti],"敏活さ，活発さ [= briskness, agility]"
intoxication [ɪntɑ̀(ː)ksɪkéɪʃən],酩酊 [= drunkenness]，夢中 [= rapture]
preoccupation [prìɑ(ː)kjupéɪʃən],没頭 [= engrossment]
introvert [ɪ́ntrəvə̀ːrt],内向的な人（⇔extrovert）
clemency [klémənsi],寛大さ [= leniency]，慈悲 [= mercy]
condescension [kɑ̀(ː)ndɪsénʃən],恩着せがましさ，丁寧
drawback [drɔ́ːbæ̀k],欠点 [= shortcomings]，不利な点 [= disadvantage]
oblivion [əblívɪən],忘却 [= forgetting]
quirk [kwəːrk],奇癖 [= strange habit]
malice [mǽlɪs],悪意 [= spite]，敵意
abomination [əbɑ̀(ː)mɪnéɪʃən],"嫌悪感を起こすもの，嫌悪 [= detestation, loathing]"
integrity [ɪntégrəti],誠実，正直 [= honesty]，完全 [= completeness]
ingenuity [ìndʒənjúːəti],独創性 [= inventiveness]
conceit [kənsíːt],"うぬぼれ [= vanity, self-esteem]"
impartiality [ɪmpɑ̀ːrʃiǽləti],"公平 [= equity, fairness]"
absurdity [əbsə́ːrdəti],不合理，不条理，ばかばかしさ
apathy [ǽpəθi],"無関心 [= indifference, unconcern]，無感覚"
tedium [tíːdiəm],"退屈 [= boredom, monotony]"
veracity [vərǽsəti],真実性 [= truthfulness]
verification [vèrɪfɪkéɪʃən],立証 [= substantiation]
certitude [sə́ːrtətjùːd],"確信 [= conviction]，確実性 [= certainty, sureness]"
conviction [kənvɪ́kʃən],確信 [= assurance]，有罪の判決
impulse [ɪ́mpʌls],衝動
levity [lévəti],"軽薄な行動，軽薄 [= frivolity, flippancy]"
thread [θred],"筋道 [= clue, context]，糸"
threshold [θréʃhoʊld],入口 [= entrance]
equity [ékwəti],"公平 [= fairness, justice, impartiality]"
constellation [kɑ̀(ː)nstəléɪʃən],星座，（有名人などの）一団
deity [díːəti],神 [= god]
fragility [frədʒɪ́ləti],壊れやすさ [= frailty]
multitude [mʌ́ltɪtjùːd],群衆 [= crowd]，多数 [= large number]
tactics [tǽktɪks],戦術 [= strategy]
precedence [présɪdəns],（〜に対する）優先 [= priority]〈over〉
effigy [éfɪdʒi],像，肖像 [= image]
mirage [mərɑ́ːʒ],幻影 [= illusion]，蜃気楼
pendulum [péndʒələm],（時計の）振り子
culmination [kʌ̀lmɪnéɪʃən],"絶頂 [= height, zenith, climax, acme]"
exhortation [ègzɔːrtéɪʃən],訓戒，（熱心な）勧告 [= counsel]
confinement [kənfáɪnmənt],"監禁 [= imprisonment]，制限 [= limitation, restriction]"
sobriety [soʊbráɪəti],禁酒 [= temperance]，落ち着き [= calmness]
heritage [hérətɪdʒ],"遺産 [= asset, legacy]"
impetus [ɪ́mpətəs],（〜に対する）勢い〈for〉，起動力，推進力
tribute [tríbjuːt],敬意，賛辞 [= praise]
novelty [nɑ́(ː)vəlti],目新しさ，目新しいもの
courier [kə́ːriər],急送便業者 [= delivery service]
windfall [wɪ́ndfɔ̀ːl],意外な授かりもの，風で落ちた果物
alienation [èɪliənéɪʃən],疎外，遠ざけること
tenet [ténɪt],信条 [= belief]
respite [réspɪt],（〜の）一時的中断〈from〉，休息（期間）
stigma [stɪ́gmə],汚点，不名誉 [= disgrace]
rendition [rendɪ́ʃən],演奏，翻訳
ballot [bǽlət],投票，候補者名簿
brawl [brɔːl],騒動 [= commotion]，口げんか [= row]
crux [krʌks],核心 [= the bottom line]，十字架
contraption [kəntrǽpʃən],（機械の）仕掛け，工夫 [= device]
incense [ínsens],香，香のかおり
alignment [əláɪnmənt],調整 [= adjustment]，一列にすること [= bring into alignment]
axis [ǽksɪs],軸，枢軸
circumlocution [sə̀ːrkəmloʊkjúːʃən],回りくどい表現，遠回しな言い方 [= periphrasis]
configuration [kənfìgjəréɪʃən],"外形 [= contour, outline, external form]，（コンピューターの）接続機器の設定"
dimension [dəménʃən],"規模 [= size]，（長さ・幅・高さの）寸法 [= measurements in length, width and height]"
gait [geɪt],歩き方 [= manner of walking]
perimeter [pərɪ́mətər],周囲，周辺，（軍の）防御線地帯
plagiarism [pléɪdʒərìzm],"盗用，盗作 [= copying, piracy]"
recourse [ríːkɔːrs],"頼みとするもの［人］ [= resort, means of help]"
status quo [stèɪtəs kwóʊ],現状 [= existing state of affairs]
combustion [kəmbʌ́stʃən],燃焼 [= burning]
delineation [dɪlìniéɪʃən],"描写 [= depiction, description]"
diameter [daɪǽmətər],直径
milestone [máɪlstòʊn],画期的な出来事 [= epoch-making event]
vernacular [vərnǽkjulər],その土地の言葉，自国語
semblance [sémbləns],ふり [= pretense]，外観 [= appearance]
inducement [ɪndjúːsmənt],"刺激，誘因 [= motive, incentive]"
contamination [kəntæ̀mɪnéɪʃən],汚染 [= pollution]，汚すこと [= defilement]
patent [pǽtənt],特許（権），専売特許，特許品
commodity [kəmɑ́(ː)dəti],商品 [= merchandise]，生活用品
prone [proʊn],"（〜する）傾向がある [= liable, tending]〈to do〉，うつ伏せの [= prostrate]（⇔supine）"
communal [kəmjúːnəl],共同体の，共有の [= shared]
diverse [dəvə́ːrs],多様な [= various]
seamless [síːmləs],一貫して，途切れのない
vicarious [vɪkέəriəs],"代わりの [= delegated, substitute, deputy]"
virtually [və́ːrtʃuəli],事実上 [= in fact]，実質的には
mandatory [mǽndətɔ̀ːri],"義務的な，強制の [= obligatory, compulsory]，命令の"
abruptly [əbrʌ́ptli],突然 [= suddenly]
potential [pəténʃəl],潜在的な [= latent]（⇔actual）
indispensable [ìndɪspénsəbl],必要不可欠な [= essential]（⇔dispensable）
contiguous [kəntígjuəs],"連続した [= adjacent, near]，接触する [= touching]"
crude [kruːd],"天然のままの，粗野な [= uncultured, immature]"
confidential [kɑ̀(ː)nfɪdénʃəl],極秘の，機密の [= classified]
spontaneous [spɑ(ː)ntéɪniəs],自然発生的な，自発的な [= voluntary]
circumstantial [sə̀ːrkəmstǽnʃəl],状況的な，付随的な [= collateral]
overdue [òʊvərdjúː],（予定の日時より）遅れた，支払期限を過ぎた
conspicuous [kənspíkjuəs],"人目につく [= noticeable, easily seen]"
tentative [téntətɪv],"仮の [= not final, done by way of trial]"
demographic [dèməgrǽfɪk],人口統計の
exploratory [ɪksplɔ́ːrətɔ̀ːri],探索的な [= investigative]
hypothetical [hàɪpəθétɪkəl],"仮定した [= supposed, imagined]"
outright [áʊtràɪt],完全な [= complete]，紛れもない
medieval [mìːdiːvəl],中世の
contemporary [kəntémpərèri],現代の [= modern]，同時代の
stagnant [stǽgnənt],よどんだ [= not flowing]，停滞した，不景気の [= sluggish]
bleak [bliːk],"（見通しなどが）暗い，荒涼とした [= desolate, dreary]"
sluggish [slʌ́gɪʃ],"活気のない [= inactive, dull, slow-moving]"
bionic [baɪɑ́(ː)nɪk],生体工学の，超人的な
genetically [dʒənétɪkəli],遺伝的に
hybrid [háɪbrɪd],交配した，雑種の [= composite]
extinct [ɪkstɪ́ŋkt],絶滅した [= extinguished]，死に絶えた
dormant [dɔ́ːrmənt],（火山などが）活動していない [= inactive]，休眠中の [= sleeping]
toxic [tɑ́(ː)ksɪk],有毒な [= poisonous]
respiratory [réspərətɔ̀ːri],呼吸器に関する，呼吸の
chronic [krɑ́(ː)nɪk],"慢性の [= lingering, confirmed]（⇔acute 急性の）"
addictive [ədɪ́ktɪv],中毒性のある
perennial [pəréniəl],"永遠の，永続する [= enduring, everlasting]，多年生の"
inevitable [ɪnévɪtəbl],避けられない [= unavoidable]
imperative [ɪmpérətɪv],絶対に必要な，緊急の [= urgent]，命令的な，強制的な [= peremptory]
ethical [éθɪkəl],道徳にかなった [= moral]
plausible [plɔ́ːzəbl],もっともらしい，まことしやかな
psychologically [sàɪkəlɑ́(ː)dʒɪkəli],心理的に
psychic [sáɪkɪk],霊的な，精神の [= mental]
adolescent [æ̀dəlésənt],思春期の [= pubescent]
dispirited [dɪspírɪtɪd],意気消沈した [= disheartened]
distressing [dɪstrésɪŋ],悲惨な
empathic [empǽθɪk],共感を呼ぶ
emphatic [emfǽtɪk],（〜ということを）強調する〈that〉，語気が強い，強調的な
inanimate [ɪnǽnɪmət],生命のない [= lifeless]
inane [ɪnéɪn],"ばかげた [= foolish, silly]，空虚な [= empty, vacant]"
innate [ɪnéɪt],"生来の [= inborn, natural]，固有の [= native, inherent]"
incredulous [ɪnkrédʒələs],信じようとしない，疑わしい [= dubious]
intolerant [ɪntɑ́(ː)lərənt],（狭量で）我慢できない
inhospitable [ɪnhɑ́(ː)spɪtəbl],（土地などが）寄せつけない [= uninviting]
intractable [ɪntrǽktəbl],手に負えない [= unmanageable]
intrusive [ɪntrúːsɪv],押しつけがましい
invalid [ɪnvǽlɪd],無効の [= void]
intricate [ɪ́ntrɪkət],"複雑な [= involved, entangled, knotty]"
invariably [ɪnvέəriəbli],いつも [= always]
irrational [ɪrǽʃənəl],訳のわからない，不合理な [= unreasonable]
irresolute [ɪrézəlùːt],優柔不断な [= indecisive]
irrelevant [ɪréləvənt],（〜にとって）不適切な，（〜にとって）関係のない [= not pertinent]〈to〉
irate [aɪréɪt],"怒った [= angry, wrathful, enraged, furious]"
